과목명,교수명,개설학과전공,이수구분,영역,수업유형,출결,시험,과제,조모임,성적,강의시간,강의력,평점,전체벡터,필수추천
특수교육학개론,신연서,교육학과,교직,영역없음,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 0.0, 0.5, 0.8]",
특수교육학개론,신연서,교육학과,교직,영역없음,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 0.0, 0.5, 0.8]",
특수교육학개론,한민정,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",1,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 1.0, 1.0, 1.0]",
특수교육학개론,한민정,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",1,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 1.0, 1.0, 1.0]",
교직실무,이성심,교육학과,교직,영역없음,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,0.5,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 0.5, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
교직실무,권경숙,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0,0.5,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.0, 0.5, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
교직실무,이성심,교육학과,교직,영역없음,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,0.5,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 0.5, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
교직실무,이성심,교육학과,교직,영역없음,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,0.5,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 0.5, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
학교폭력 예방 및 학생의 이해,지은,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.8]",
학교폭력 예방 및 학생의 이해,지은,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.8]",
디지털 교육,신소영,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.3,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.6]",
디지털 교육,신소영,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.3,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.6]",
디지털 교육,신소영,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.3,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.6]",
디지털 교육,신소영,교육학과,교직,영역없음,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0.5,"[0, 1, 0, 0]",1,0.5,0.3,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.5, 0, 1, 0, 0, 1.0, 0.5, 0.6]",
AI와 교육혁신,이정훈,사범대학,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0,1,"[1, 0, 0, 0]",1,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.0, 1.0, 1, 0, 0, 0, 1.0, 1.0, 1.0]",
AIDT 활용 교수설계ㆍ개발,이효진,사범대학,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,1,"[1, 0, 0, 0]",0,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 1.0, 1, 0, 0, 0, 0.0, 0.5, 0.8]",
세계?민주시민교육 2,강지영,사범대학,핵심전공,2영역,"[0, 0, 0]","[0, 1, 0, 0, 0]",0.2,0.5,0.5,"[1, 0, 0, 0]",0,1,0.5,"[0, 0, 0, 0, 1, 0, 0, 0, 0.2, 0.5, 0.5, 1, 0, 0, 0, 0.0, 1.0, 1.0]",
